Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.20.10.2-140.82.113.21-39612-443-6,172.20.10.2,39612,140.82.113.21,443,6,02/02/2026 12:30:18 PM,21282284,8,8,1870.0,5845.0,1360.0,0.0,233.75000000000003,480.40154335424734,4080.0,0.0,730.625,1429.4893131564752,362.5080841887083,0.7517990080387988,1418818.9333333336,5212366.783614146,2.0253701E7,0.0,1028583.0,146940.42857142858,181445.04638122726,351246.0,0.0,2.0931142E7,2990163.142857143,7614179.605354877,2.0253842E7,0.0,0,0,0,0,172,172,0.3758995040193994,0.3758995040193994,0.0,4080.0,453.82352941176475,1034.58761321203,1070371.5294117648,1,2,0,6,15,0,0,0,1.0,482.1875,233.75,730.625,0,0,0,7715,8,11405,8,1870,8,5845,64240,70,3,20,1028583.0,0.0,1028583.0,1028583.0,2.0253701E7,0.0,2.0253701E7,2.0253701E7,NeedManualLabel
172.20.10.2-140.82.113.21-39610-443-6,172.20.10.2,39610,140.82.113.21,443,6,02/02/2026 12:30:18 PM,21328097,8,9,1858.0,5817.0,1360.0,0.0,232.25,479.66230680701665,4080.0,0.0,646.3333333333335,1359.8766488178258,359.85395227713,0.797070643480288,1333006.0624999998,5067247.506500038,2.032866E7,0.0,999437.0,142776.7142857143,177342.39987259512,357146.0,0.0,2.0998913E7,2624864.125,7155062.213352035,2.0328793E7,0.0,0,0,0,0,172,192,0.3750920675201355,0.4219785759601525,0.0,4080.0,426.38888888888886,1009.4656209447062,1019020.8398692812,1,2,0,7,16,0,0,0,1.0,451.47058823529414,232.25,646.3333333333334,0,0,0,7651,8,11431,8,1858,9,5817,64240,70,3,20,999437.0,0.0,999437.0,999437.0,2.032866E7,0.0,2.032866E7,2.032866E7,NeedManualLabel
172.20.10.2-20.207.73.82-39598-443-6,172.20.10.2,39598,20.207.73.82,443,6,02/02/2026 12:30:13 PM,36561247,42,68,6996.0,127558.0,1360.0,0.0,166.57142857142858,300.34850837125236,20400.0,0.0,1875.8529411764712,3335.172112924165,3680.2355236953485,3.0086501152436074,335424.28440366976,2863709.645591986,2.9886347E7,0.0,3.65147E7,890602.4390243903,4664028.117518644,2.9960018E7,0.0,3.649075E7,544638.0597014925,3648590.801270552,2.9886347E7,0.0,0,0,0,0,852,1372,1.1487573167293774,1.85989279851423,0.0,20400.0,1212.1981981981985,2740.775997678626,7511853.069451268,2,2,0,49,109,0,0,0,1.0,1223.2181818181818,166.57142857142858,1875.8529411764705,0,0,0,64535,32,35471,14,2332,22,42519,64240,102,20,20,6627838.0,0.0,6627838.0,6627838.0,2.9886347E7,0.0,2.9886347E7,2.9886347E7,NeedManualLabel
172.20.10.2-140.82.112.26-39605-443-6,172.20.10.2,39605,140.82.112.26,443,6,02/02/2026 12:30:16 PM,37403434,14,10,3358.0,3994.0,1360.0,0.0,239.8571428571428,440.7009900571618,2720.0,0.0,399.40000000000003,836.8626862010012,196.5594923717432,0.6416523145976384,1626236.2608695657,7346628.5401005065,3.5320389E7,0.0,3.6999666E7,2846128.1538461535,9758757.152553843,3.5320389E7,0.0,3.704745E7,4116383.3333333326,1.1900729377352033E7,3.58477E7,0.0,0,0,0,0,292,212,0.374297183515289,0.2673551310823493,0.0,2720.0,294.08,614.6288121026109,377768.57666666666,2,2,0,13,23,0,0,0,0.0,306.3333333333333,239.85714285714286,399.4,0,0,0,3676,7,4378,14,3358,10,3994,64240,78,7,20,1602737.0,0.0,1602737.0,1602737.0,3.5320389E7,0.0,3.5320389E7,3.5320389E7,NeedManualLabel
172.20.10.2-185.199.108.154-39602-443-6,172.20.10.2,39602,185.199.108.154,443,6,02/02/2026 12:30:15 PM,39075022,7,9,1893.0,7487.0,1360.0,0.0,270.42857142857144,510.18554047942763,6800.0,0.0,831.8888888888889,2248.6605148645963,240.05104846773983,0.409468739390601,2605001.466666667,1.0031264858530112E7,3.8865769E7,0.0,3.9009451E7,6501575.166666667,1.5882758943970263E7,3.8922086E7,0.0,3.9049512E7,4881189.000000001,1.3758255610733725E7,3.8931088E7,0.0,0,0,0,0,152,192,0.17914257348338794,0.23032616590721308,0.0,6800.0,551.7647058823529,1650.3455899224473,2723640.566176471,2,2,0,5,15,0,0,0,1.0,586.25,270.42857142857144,831.8888888888889,0,0,0,9356,5,153555,7,1893,9,7487,64240,288,3,20,143682.0,0.0,143682.0,143682.0,3.8865769E7,0.0,3.8865769E7,3.8865769E7,NeedManualLabel
172.20.10.2-185.199.108.154-39597-443-6,172.20.10.2,39597,185.199.108.154,443,6,02/02/2026 12:30:13 PM,40699404,7,9,1893.0,7487.0,1360.0,0.0,270.42857142857144,510.18554047942763,6800.0,0.0,831.8888888888889,2248.6605148645963,230.4702054113618,0.39312614995541456,2713293.6,1.0442940505492872E7,4.0462174E7,0.0,4.0626323E7,6771053.833333334,1.6531446031165108E7,4.0515679E7,0.0,4.0667394E7,5083424.25,1.4324721773866184E7,4.0535255E7,0.0,0,0,0,0,152,192,0.17199269060549388,0.2211334593499207,0.0,6800.0,551.7647058823529,1650.3455899224473,2723640.566176471,2,2,0,5,15,0,0,0,1.0,586.25,270.42857142857144,831.8888888888889,0,0,0,9356,5,120252,7,1893,9,7487,64240,288,3,20,164149.0,0.0,164149.0,164149.0,4.0462174E7,0.0,4.0462174E7,4.0462174E7,NeedManualLabel
172.20.10.2-142.250.206.110-39572-443-6,172.20.10.2,39572,142.250.206.110,443,6,02/02/2026 12:30:08 PM,45872488,23,24,2678.0,9927.0,1360.0,0.0,116.43478260869567,288.385604559236,4080.0,0.0,413.62499999999994,985.5968314328303,274.78343882285174,1.0245792641550204,997228.0000000001,4833389.829412737,2.8558234E7,0.0,4.5789292E7,2081331.4545454546,6922111.570776635,2.8600731E7,0.0,4.5818617E7,1992113.7826086956,6777328.883148682,2.8592784E7,0.0,0,0,0,0,472,492,0.5013898526716057,0.5231894114834147,0.0,4080.0,262.6041666666667,733.3923724018156,537864.3718971633,2,2,0,26,46,0,0,0,1.0,268.1914893617021,116.43478260869566,413.625,0,0,0,6302,13,42538,11,1339,12,4963,64240,1046,13,20,227743.0,84009.94245921134,287147.0,168339.0,2.2666903E7,8331600.200629048,2.8558234E7,1.6775572E7,NeedManualLabel
172.20.10.2-20.207.73.85-39609-443-6,172.20.10.2,39609,20.207.73.85,443,6,02/02/2026 12:30:18 PM,35987725,36,39,10662.0,8462.0,1360.0,0.0,296.16666666666663,490.27429640384537,2720.0,0.0,216.97435897435895,523.9895784007585,531.403416025881,2.084043934424863,486320.60810810816,3209659.192443667,2.7194087E7,0.0,3.5887004E7,1025342.9714285712,4667346.671939092,2.7314911E7,0.0,3.5927583E7,945462.7105263161,4472559.763384324,2.7259107E7,0.0,0,0,0,0,732,792,1.0003410885239343,1.0837028459009288,0.0,2720.0,251.6315789473685,503.6923357792999,253705.969122807,2,2,0,36,74,0,0,0,1.0,254.98666666666668,296.1666666666667,216.97435897435898,0,0,0,6374,13,6169,18,5331,19,4231,64240,95,25,20,810597.0,322258.2586715195,1038468.0,582726.0,1.6298181E7,1.540913803954238E7,2.7194087E7,5402275.0,NeedManualLabel
172.20.10.2-140.82.113.21-39608-443-6,172.20.10.2,39608,140.82.113.21,443,6,02/02/2026 12:30:18 PM,36317347,14,19,2680.0,20927.0,1360.0,0.0,191.4285714285715,370.4771796741881,8160.0,0.0,1101.4210526315792,2123.4874438000825,650.0199477676605,0.9086566813374336,1134917.09375,6076662.388353332,3.4426797E7,0.0,3.5975907E7,2767377.4615384615,9514212.432272045,3.4426797E7,0.0,3.5970037E7,1998335.388888889,8179808.076375345,3.4768485E7,0.0,0,0,0,0,292,392,0.38549071329466883,0.5231659680427648,0.0,8160.0,694.3235294117646,1652.5594973122336,2730952.892156862,2,2,0,19,32,0,0,0,1.0,715.3636363636364,191.42857142857142,1101.421052631579,0,0,0,23583,21,19644,14,2680,19,20927,64240,75,7,20,1549110.0,0.0,1549110.0,1549110.0,3.4426797E7,0.0,3.4426797E7,3.4426797E7,NeedManualLabel
172.20.10.2-140.82.113.21-39607-443-6,172.20.10.2,39607,140.82.113.21,443,6,02/02/2026 12:30:18 PM,36352368,66,66,41143.0,10646.0,1360.0,0.0,623.378787878788,616.8761692256462,4080.0,0.0,161.30303030303034,539.5637545475465,1424.6389671231323,3.6311252130810296,277498.9923664123,2684132.4428987233,3.0735046E7,0.0,3.6006087E7,553939.7999999999,3805580.0614777673,3.0735046E7,0.0,3.6047047E7,554569.9538461538,3875872.6156948856,3.127222E7,0.0,0,0,0,0,1332,1332,1.8155626065405148,1.8155626065405148,0.0,4080.0,389.39097744360913,620.7093795467977,385280.1338573705,2,2,0,50,131,0,0,0,1.0,392.34090909090907,623.3787878787879,161.3030303030303,0,0,0,25894,36,10042,66,41143,66,10646,64240,158,48,20,2215215.0,0.0,2215215.0,2215215.0,3.0735046E7,0.0,3.0735046E7,3.0735046E7,NeedManualLabel
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.20.10.2-74.125.100.7-39582-443-6,172.20.10.2,39582,74.125.100.7,443,6,02/02/2026 12:30:11 PM,2749587,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4547639336380336,916529.0,990531.3467992822,2059417.0,306257.0,0,0,0,0,0,2365674.0,1182837.0,1239671.3245050076,2059417.0,306257.0,0,0,0,0,32,96,0.3636909834095084,1.0910729502285252,0.0,0.0,0.0,0.0,0.0,0,4,0,0,3,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,64240,65535,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.5-231.68.0.20-0-0-0,134.221.96.5,0,231.68.0.20,0,0,02/02/2026 12:30:31 PM,14937,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,535.5827810135904,2133.8571428571427,5645.655333338827,14937.0,0.0,14937.0,2133.8571428571427,5645.655333338827,14937.0,0.0,0,0,0,0,0,0,0,0,0,0,0,535.5827810135904,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.107.129-112.75.0.51-0-0-0,134.221.107.129,0,112.75.0.51,0,0,02/02/2026 12:30:10 PM,68233,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.311330294725426,68233.0,0.0,68233.0,68233.0,68233.0,68233.0,0.0,68233.0,68233.0,0,0,0,0,0,0,0,0,0,0,0,29.311330294725426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.107.138-3.31.3.93-0-0-0,134.221.107.138,0,3.31.3.93,0,0,02/02/2026 12:30:12 PM,5123816,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3903340791316472,5123816.0,0.0,5123816.0,5123816.0,5123816.0,5123816.0,0.0,5123816.0,5123816.0,0,0,0,0,0,0,0,0,0,0,0,0.3903340791316472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5123816.0,0.0,5123816.0,5123816.0,NeedManualLabel
134.221.96.8-199.17.0.32-0-0-0,134.221.96.8,0,199.17.0.32,0,0,02/02/2026 12:30:32 PM,147359,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,13.572296228937494,147359.0,0.0,147359.0,147359.0,147359.0,147359.0,0.0,147359.0,147359.0,0,0,0,0,0,0,0,0,0,0,0,13.572296228937494,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.8-104.122.0.51-0-0-0,134.221.96.8,0,104.122.0.51,0,0,02/02/2026 12:30:03 PM,104076,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,19.216726238518007,104076.0,0.0,104076.0,104076.0,104076.0,104076.0,0.0,104076.0,104076.0,0,0,0,0,0,0,0,0,0,0,0,19.216726238518007,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.107.138-3.31.14.96-0-0-0,134.221.107.138,0,3.31.14.96,0,0,02/02/2026 12:30:12 PM,17878,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,111.86933661483387,17878.0,0.0,17878.0,17878.0,17878.0,17878.0,0.0,17878.0,17878.0,0,0,0,0,0,0,0,0,0,0,0,111.86933661483387,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.104.8-211.165.0.20-0-0-0,134.221.104.8,0,211.165.0.20,0,0,02/02/2026 12:30:13 PM,41241375,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1212374708651203,1.031034375E7,2.049756495947985E7,4.1056584E7,3671.0,4.1241375E7,1.031034375E7,2.049756495947985E7,4.1056584E7,3671.0,0,0,0,0,0,0,0,0,0,0,0,0.1212374708651203,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,184791.0,0.0,184791.0,184791.0,4.1056584E7,0.0,4.1056584E7,4.1056584E7,NeedManualLabel
172.20.10.2-172.20.10.1-59508-53-17,172.20.10.2,59508,172.20.10.1,53,17,02/02/2026 12:30:11 PM,177223,1,1,38.0,82.0,38.0,38.0,38.0,0.0,82.0,82.0,82.0,0.0,677.1130158049464,11.28521693008244,177223.0,0.0,177223.0,177223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.64260846504122,5.64260846504122,38.0,82.0,52.666666666666664,25.40341184434353,645.3333333333333,0,0,0,0,0,0,0,0,1.0,79.0,38.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.107.138-29.42.4.216-0-0-0,134.221.107.138,0,29.42.4.216,0,0,02/02/2026 12:30:02 PM,2405,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,831.6008316008316,2405.0,0.0,2405.0,2405.0,2405.0,2405.0,0.0,2405.0,2405.0,0,0,0,0,0,0,0,0,0,0,0,831.6008316008316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
172.20.10.2-172.20.10.1-56335-53-17,172.20.10.2,56335,172.20.10.1,53,17,02/02/2026 12:30:04 PM,69939,1,1,41.0,153.0,41.0,41.0,41.0,0.0,153.0,153.0,153.0,0.0,2773.8457798939075,28.596348246328944,69939.0,0.0,69939.0,69939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14.298174123164472,14.298174123164472,41.0,153.0,78.33333333333334,64.66323014923809,4181.333333333334,0,0,0,0,0,0,0,0,1.0,117.5,41.0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
