Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.0-0.0.0.63-0-0-0,134.221.96.0,0,0.0.0.63,0,0,02/02/2026 12:55:34 PM,117778456,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05943362001621077,1.9629742666666668E7,2.96502093067871E7,6.6924504E7,590825.0,1.17778456E8,1.9629742666666668E7,2.96502093067871E7,6.6924504E7,590825.0,0,0,0,0,0,0,0,0,0,0,0,0.05943362001621077,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2765427.0,0.0,2765427.0,2765427.0,5.70481655E7,1.396725185328755E7,6.6924504E7,4.7171827E7,NeedManualLabel
134.221.96.0-0.0.0.55-0-0-0,134.221.96.0,0,0.0.0.55,0,0,02/02/2026 12:55:34 PM,88064684,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05677644854775156,2.2016171E7,4.271430104677298E7,8.6072844E7,0.0,8.8064684E7,2.2016171E7,4.271430104677298E7,8.6072844E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.05677644854775156,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.6072844E7,0.0,8.6072844E7,8.6072844E7,NeedManualLabel
134.221.96.0-0.0.0.45-0-0-0,134.221.96.0,0,0.0.0.45,0,0,02/02/2026 12:55:34 PM,115837284,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.19855437908920587,5265331.090909091,4190334.356169342,1.1044789E7,106865.0,1.15837284E8,5265331.090909091,4190334.356169342,1.1044789E7,106865.0,0,0,0,0,0,0,0,0,0,0,0,0.19855437908920587,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1736302.5,894729.7877310035,3848560.0,795049.0,9663116.4,691066.7931447568,1.1044789E7,9009157.0,NeedManualLabel
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,02/02/2026 12:55:39 PM,117266084,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.12791422283701398,8376148.857142858,7831323.451255321,2.1281919E7,0.0,1.17266084E8,8376148.857142858,7831323.451255321,2.1281919E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.12791422283701398,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2717157.3333333335,1606058.870961564,4171100.0,993209.0,1.3639326500000002E7,6228453.28029483,2.1281919E7,5037496.0,NeedManualLabel
140.82.112.26-172.20.10.2-443-39761-6,140.82.112.26,443,172.20.10.2,39761,6,02/02/2026 12:55:41 PM,119987544,7,5,78.0,92.0,26.0,0.0,11.142857142857144,13.897584579446068,30.0,1.0,18.4,15.883954167649817,1.4168137319320413,0.10001038107755585,1.0907958545454545E7,1.7739680043947708E7,4.5010963E7,219.0,1.1998708E8,1.9997846666666668E7,2.0657341364036705E7,4.5481651E7,318478.0,1.19986671E8,2.999666775E7,1.774815213827476E7,4.5404724E7,1.4427023E7,1,0,0,0,164,100,0.05833938896190758,0.04167099211564827,0.0,30.0,15.076923076923077,14.291381659713302,204.24358974358972,0,0,0,6,12,0,0,0,0.0,16.333333333333332,11.142857142857142,18.4,0,0,0,0,0,0,1,19,1,23,75,510,2,20,392868.0,62213.853784078245,470688.0,318478.0,2.9603902E7,1.7791283596888114E7,4.5010963E7,1.3955871E7,NeedManualLabel
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,02/02/2026 12:55:34 PM,112029593,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07140970332722711,1.600422757142857E7,194273.678200674,1.6288178E7,1.5667542E7,1.12029593E8,1.600422757142857E7,194273.678200674,1.6288178E7,1.5667542E7,0,0,0,0,0,0,0,0,0,0,0,0.07140970332722711,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.600422757142857E7,194273.678200674,1.6288178E7,1.5667542E7,NeedManualLabel
134.221.96.0-0.0.5.80-0-0-0,134.221.96.0,0,0.0.5.80,0,0,02/02/2026 12:55:34 PM,87182083,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.18352394723122178,5812138.866666666,1.3813767197267773E7,5.2596386E7,347.0,8.7182083E7,5812138.866666666,1.3813767197267773E7,5.2596386E7,347.0,0,0,0,0,0,0,0,0,0,0,0,0.18352394723122178,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2934383.5,4144842.869533717,5865230.0,3537.0,2.6658096666666668E7,2.262352390008582E7,5.2596386E7,1.1000515E7,NeedManualLabel
134.221.96.0-0.0.0.91-0-0-0,134.221.96.0,0,0.0.0.91,0,0,02/02/2026 12:55:46 PM,111942310,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08039855529156044,1.399278875E7,1.216624739494313E7,3.4413069E7,724234.0,1.1194231E8,1.399278875E7,1.216624739494313E7,3.4413069E7,724234.0,0,0,0,0,0,0,0,0,0,0,0,0.08039855529156044,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1584031.5,1215937.2853944812,2443829.0,724234.0,1.8129041166666664E7,1.117173673998426E7,3.4413069E7,8185040.0,NeedManualLabel
134.221.107.138-87.63.0.32-0-0-0,134.221.107.138,0,87.63.0.32,0,0,02/02/2026 12:55:35 PM,86380383,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03473010764492675,4.31901915E7,5.038959524643555E7,7.8821016E7,7559367.0,8.6380383E7,4.31901915E7,5.038959524643555E7,7.8821016E7,7559367.0,0,0,0,0,0,0,0,0,0,0,0,0.03473010764492675,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.31901915E7,5.038959524643555E7,7.8821016E7,7559367.0,NeedManualLabel
134.221.96.7-14.0.0.20-0-0-0,134.221.96.7,0,14.0.0.20,0,0,02/02/2026 12:55:37 PM,31174,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,160.39006864694937,7793.5,12942.753068802635,27108.0,0.0,31174.0,7793.5,12942.753068802635,27108.0,0.0,0,0,0,0,0,0,0,0,0,0,0,160.39006864694937,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.107.138-87.63.0.20-0-0-0,134.221.107.138,0,87.63.0.20,0,0,02/02/2026 12:55:35 PM,92317489,149,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.613995371992841,623766.8175675673,4458766.953692654,5.2505242E7,0.0,9.2317489E7,623766.8175675673,4458766.953692654,5.2505242E7,0.0,0,0,0,0,0,0,0,0,0,0,0,1.613995371992841,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6999912.0,6018253.908457419,1.1375334E7,136611.0,2.3726231666666664E7,2.5172653594322756E7,5.2505242E7,5802761.0,NeedManualLabel
134.221.107.138-87.63.0.59-0-0-0,134.221.107.138,0,87.63.0.59,0,0,02/02/2026 12:55:35 PM,92153403,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2821382515846973,3686136.1199999996,1.096120824995697E7,5.4565318E7,0.0,9.2153403E7,3686136.1199999996,1.096120824995697E7,5.4565318E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2821382515846973,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6197355.0,5288899.023108779,9335870.0,91056.0,2.4520446E7,2.6261309277094487E7,5.4565318E7,5943349.0,NeedManualLabel
172.20.10.2-35.227.218.218-40506-443-6,172.20.10.2,40506,35.227.218.218,443,6,02/02/2026 12:55:31 PM,101744153,18,21,2510.0,1599.0,866.0,0.0,139.4444444444444,269.555892320994,396.0,0.0,76.14285714285714,147.1435644920585,40.38561311724714,0.38331441021480617,2677477.710526315,9247227.871797305,4.5008331E7,0.0,1.01683558E8,5981385.7647058815,1.3314941663657324E7,4.5051263E7,58.0,1.01694426E8,5084721.3,1.242358673434175E7,4.5068926E7,0.0,0,0,0,0,372,444,0.1769143431760644,0.20640006703874178,0.0,866.0,102.74999999999997,209.8661050557761,44043.782051282054,0,0,0,20,39,0,0,0,1.0,105.38461538461539,139.44444444444446,76.14285714285714,0,0,0,1369,6,27322,4,627,5,399,515,1037,14,20,1263090.6666666665,2106205.187047628,3695125.0,44420.0,3.2631428666666668E7,1.0721481709567776E7,4.5008331E7,2.6199284E7,NeedManualLabel
134.221.107.138-87.63.0.88-0-0-0,134.221.107.138,0,87.63.0.88,0,0,02/02/2026 12:55:35 PM,91967182,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.05436721981978311,2.29917955E7,2.7246280605823144E7,6.074784E7,642728.0,9.1967182E7,2.29917955E7,2.7246280605823144E7,6.074784E7,642728.0,0,0,0,0,0,0,0,0,0,0,0,0.05436721981978311,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,642728.0,0.0,642728.0,642728.0,3.0441484666666664E7,2.793836964100048E7,6.074784E7,5712498.0,NeedManualLabel
134.221.107.138-87.63.0.82-0-0-0,134.221.107.138,0,87.63.0.82,0,0,02/02/2026 12:55:35 PM,92152807,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07596078977822131,1.5358801166666666E7,2.3344749024685334E7,6.0599127E7,185625.0,9.2152807E7,1.5358801166666666E7,2.3344749024685334E7,6.0599127E7,185625.0,0,0,0,0,0,0,0,0,0,0,0,0.07596078977822131,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1840567.3333333333,2481130.431155189,4693349.0,185625.0,2.8877035E7,2.8426384248254806E7,6.0599127E7,5712498.0,NeedManualLabel
134.221.107.138-87.63.0.51-0-0-0,134.221.107.138,0,87.63.0.51,0,0,02/02/2026 12:55:35 PM,92225013,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3036052702968987,3415741.2222222215,1.0727805093877742E7,5.4656374E7,0.0,9.2225013E7,3415741.2222222215,1.0727805093877742E7,5.4656374E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.3036052702968987,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7889098.0,1804594.4883441266,9165139.0,6613057.0,2.5482272333333336E7,2.574632207299218E7,5.4656374E7,5942753.0,NeedManualLabel
134.221.107.138-87.63.4.216-0-0-0,134.221.107.138,0,87.63.4.216,0,0,02/02/2026 12:55:35 PM,86330971,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.9614162685602134,1052816.719512195,6116368.075022119,5.2631397E7,0.0,8.6330971E7,1052816.719512195,6116368.075022119,5.2631397E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9614162685602134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8051284.0,1987037.9373851924,9456332.0,6646236.0,3.51142015E7,2.477305545084095E7,5.2631397E7,1.7597006E7,NeedManualLabel
134.221.107.138-87.63.14.96-0-0-0,134.221.107.138,0,87.63.14.96,0,0,02/02/2026 12:55:38 PM,25197233,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.47624276840238766,2290657.545454546,6659046.940160272,2.2302297E7,398.0,2.5197233E7,2290657.545454546,6659046.940160272,2.2302297E7,398.0,0,0,0,0,0,0,0,0,0,0,0,0.47624276840238766,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1617740.0,0.0,1617740.0,1617740.0,2.2302297E7,0.0,2.2302297E7,2.2302297E7,NeedManualLabel
134.221.107.138-87.63.9.156-0-0-0,134.221.107.138,0,87.63.9.156,0,0,02/02/2026 12:55:37 PM,31831508,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8482161762490171,1224288.7692307692,4673519.824490345,2.3825687E7,0.0,3.1831508E7,1224288.7692307692,4673519.824490345,2.3825687E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8482161762490171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1360407.0,0.0,1360407.0,1360407.0,2.3825687E7,0.0,2.3825687E7,2.3825687E7,NeedManualLabel
134.221.107.138-87.63.0.96-0-0-0,134.221.107.138,0,87.63.0.96,0,0,02/02/2026 12:55:38 PM,25198518,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07936974706210898,2.5198518E7,0.0,2.5198518E7,2.5198518E7,2.5198518E7,2.5198518E7,0.0,2.5198518E7,2.5198518E7,0,0,0,0,0,0,0,0,0,0,0,0.07936974706210898,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.5198518E7,0.0,2.5198518E7,2.5198518E7,NeedManualLabel
134.221.107.138-87.63.19.36-0-0-0,134.221.107.138,0,87.63.19.36,0,0,02/02/2026 12:55:38 PM,26885933,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22316502834400426,5377186.6,1.0399064532820478E7,2.3932371E7,1727.0,2.6885933E7,5377186.6,1.0399064532820478E7,2.3932371E7,1727.0,0,0,0,0,0,0,0,0,0,0,0,0.22316502834400426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.3932371E7,0.0,2.3932371E7,2.3932371E7,NeedManualLabel
134.221.107.138-87.63.0.85-0-0-0,134.221.107.138,0,87.63.0.85,0,0,02/02/2026 12:55:39 PM,25411963,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.23610926869364637,5082392.6,1.1363324278286098E7,2.5409725E7,0.0,2.5411963E7,5082392.6,1.1363324278286098E7,2.5409725E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.23610926869364637,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,775.0,0.0,775.0,775.0,2.5409725E7,0.0,2.5409725E7,2.5409725E7,NeedManualLabel
134.221.107.138-87.63.0.92-0-0-0,134.221.107.138,0,87.63.0.92,0,0,02/02/2026 12:55:40 PM,26785871,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14933245963888947,8928623.666666666,1.0042186829270272E7,2.0413697E7,1802131.0,2.6785871E7,8928623.666666666,1.0042186829270272E7,2.0413697E7,1802131.0,0,0,0,0,0,0,0,0,0,0,0,0.14933245963888947,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1802131.0,0.0,1802131.0,1802131.0,2.0413697E7,0.0,2.0413697E7,2.0413697E7,NeedManualLabel
134.221.107.142-110.4.0.20-0-0-0,134.221.107.142,0,110.4.0.20,0,0,02/02/2026 12:55:47 PM,105021240,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1523501341252493,7001416.000000001,1.1152660021061208E7,3.0073704E7,0.0,1.0502124E8,7001416.000000001,1.1152660021061208E7,3.0073704E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.1523501341252493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.10041858E7,8227451.64084525,3.0073704E7,1.496291E7,NeedManualLabel
