Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.50.1-172.16.0.5-80-50437-6,192.168.50.1,80,172.16.0.5,50437,6,01/12/2018 05:36:19 PM,194,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.278350515464,194.0,0.0,194.0,194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5154.639175257732,5154.639175257732,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,243,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-35674-80-6,172.16.0.5,35674,192.168.50.1,80,6,01/12/2018 05:35:47 PM,32560114,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36854907817583193,2960010.3636363633,9493921.454086896,3.15713E7,2.0,3.2559958E7,5426659.666666666,1.2814367860778755E7,3.157143E7,2.0,3.2559987E7,8139996.750000001,1.5627883419002552E7,3.1571397E7,2.0,0,0,0,0,264,192,0.2149869622692353,0.15356211590659666,0.0,0.0,0.0,0.0,0.0,2,6,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,5,0,65535,227,0,32,226.0,0.0,226.0,226.0,3.15713E7,0.0,3.15713E7,3.15713E7,NeedManualLabel
172.16.0.5-192.168.50.1-21365-80-6,172.16.0.5,21365,192.168.50.1,80,6,01/12/2018 05:36:24 PM,918815,13,9,1770.0,4290.0,469.0,0.0,136.15384615384616,213.12001554439,1073.0,0.0,476.6666666666667,565.2572423242359,6595.451750352356,23.94388424220327,43753.095238095244,164287.29389940805,745015.0,2.0,918652.0,76554.33333333333,215254.7755218678,745015.0,2.0,918709.0,114838.62500000001,260667.0191313801,745710.0,2.0,0,0,0,0,432,304,14.148658870392842,9.79522537181043,0.0,1073.0,263.4782608695652,415.0784010899428,172290.07905138342,2,4,0,8,20,0,0,0,0.0,275.45454545454544,136.15384615384616,476.6666666666667,0,0,0,6060,8,8122,0,0,0,0,65535,243,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-19739-80-6,172.16.0.5,19739,192.168.50.1,80,6,01/12/2018 05:36:23 PM,5367885,12,9,1734.0,4290.0,460.0,0.0,144.50000000000003,214.03801701397052,1073.0,0.0,476.6666666666667,565.2572423242359,1122.229704995543,3.9121553461,268394.25,1117646.9811772492,5004913.0,1.0,362972.0,32997.454545454544,106366.89009965802,353629.0,2.0,5367728.0,670966.0,1755577.503178126,5005037.0,2.0,0,0,0,0,400,304,2.2355173406285713,1.6766380054714287,0.0,1073.0,273.8181818181818,420.09314572157814,176478.25108225108,1,4,0,8,19,0,0,0,0.0,286.85714285714283,144.5,476.6666666666667,0,0,0,6024,8,16984,12,1734,9,4290,65535,243,4,32,362972.0,0.0,362972.0,362972.0,5004913.0,0.0,5004913.0,5004913.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-19739-6,192.168.50.1,80,172.16.0.5,19739,6,01/12/2018 05:36:29 PM,183,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10928.96174863388,183.0,0.0,183.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5464.48087431694,5464.48087431694,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,243,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-21366-80-6,172.16.0.5,21366,192.168.50.1,80,6,01/12/2018 05:36:25 PM,5006175,8,7,990.0,2146.0,495.0,0.0,123.74999999999999,229.1404746937065,1073.0,0.0,306.57142857142856,523.570389136888,626.4263634411502,2.9962995700310118,357583.9285714286,1337605.414824248,5004955.0,2.0,1220.0,174.28571428571428,245.2031227953091,641.0,2.0,5006010.0,834335.0000000001,2043230.1218840722,5005061.0,3.0,0,0,0,0,272,240,1.598026437349873,1.3982731326811388,0.0,1073.0,196.0,381.0557264583051,145203.46666666667,1,4,0,4,13,0,0,0,0.0,209.06666666666666,123.75,306.57142857142856,0,0,0,3136,4,5807407,8,990,7,2146,65535,235,2,32,1220.0,0.0,1220.0,1220.0,5004955.0,0.0,5004955.0,5004955.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-21366-6,192.168.50.1,80,172.16.0.5,21366,6,01/12/2018 05:36:30 PM,197,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10152.284263959391,197.0,0.0,197.0,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5076.1421319796955,5076.1421319796955,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,235,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-35688-80-6,172.16.0.5,35688,192.168.50.1,80,6,01/12/2018 05:36:20 PM,10268997,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790439514199877,1466999.5714285716,3881111.876562474,1.0268534E7,2.0,1.0268764E7,2567191.0,5134228.6677380605,1.0268534E7,2.0,1.0268888E7,5134444.0,7261197.511618039,1.0268886E7,2.0,0,0,0,0,176,112,0.48690246963749234,0.2921414817824954,0.0,0.0,0.0,0.0,0.0,2,4,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,3,0,65535,227,0,32,230.0,0.0,230.0,230.0,1.0268534E7,0.0,1.0268534E7,1.0268534E7,NeedManualLabel
172.16.0.5-192.168.50.1-35687-80-6,172.16.0.5,35687,192.168.50.1,80,6,01/12/2018 05:36:20 PM,14533041,41,23,9342.0,19298.0,519.0,0.0,227.85365853658539,260.7627811800996,1073.0,0.0,839.0434782608697,452.1534814097843,1970.6818414673157,4.403758304954895,230683.19047619056,738454.9103091132,4523424.0,2.0,1.4532853E7,363321.3249999999,904150.0434157696,4523424.0,2.0,1.4532896E7,660586.1818181819,1146004.3436121305,4524022.0,2.0,0,0,0,0,1328,752,2.82115766411173,1.5826006408431654,0.0,1073.0,440.6153846153845,449.28546369164377,201857.42788461535,2,4,0,36,62,0,0,0,0.0,447.5,227.85365853658536,839.0434782608696,0,0,0,4773,6,13862,8,1868,4,3859,65535,302,18,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-61665-80-6,172.16.0.5,61665,192.168.50.1,80,6,01/12/2018 05:36:40 PM,2751322,13,9,1638.0,4290.0,437.0,0.0,126.0,197.35712131396053,1073.0,0.0,476.6666666666667,565.2572423242359,2154.600588371699,7.996156029719531,131015.33333333336,479132.2906190245,2143144.0,1.0,2751153.0,229262.75,626758.167382709,2143144.0,2.0,2751176.0,343897.0,756683.8490065904,2143501.0,1.0,0,0,0,0,432,304,4.725001290288814,3.271154739430717,0.0,1073.0,257.73913043478257,412.6926236086946,170315.20158102765,2,4,0,8,20,0,0,0,0.0,269.45454545454544,126.0,476.6666666666667,0,0,0,5928,8,9880,13,1638,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-58730-80-6,172.16.0.5,58730,192.168.50.1,80,6,01/12/2018 05:36:45 PM,5006151,8,7,1938.0,2146.0,969.0,0.0,242.24999999999997,448.5598383398012,1073.0,0.0,306.57142857142856,523.570389136888,815.796407259789,2.996313934597658,357582.2142857143,1337603.8914694947,5004948.0,2.0,1203.0,171.85714285714286,241.2995569628676,631.0,2.0,5006045.0,834340.8333333334,2043247.3531481614,5005102.0,2.0,0,0,0,0,272,240,1.5980340984520842,1.3982798361455737,0.0,1073.0,255.24999999999994,457.3939950050357,209209.26666666666,1,4,0,4,13,0,0,0,0.0,272.26666666666665,242.25,306.57142857142856,0,0,0,4084,4,8455486,8,1938,7,2146,65535,242,2,32,1203.0,0.0,1203.0,1203.0,5004948.0,0.0,5004948.0,5004948.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-58730-6,192.168.50.1,80,172.16.0.5,58730,6,01/12/2018 05:36:50 PM,128,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7812.5,7812.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,242,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-58554-80-6,172.16.0.5,58554,192.168.50.1,80,6,01/12/2018 05:36:51 PM,7485362,12,9,1746.0,4290.0,464.0,0.0,145.49999999999997,215.5565734642216,1073.0,0.0,476.6666666666667,565.2572423242359,806.3738266766524,2.805475540127518,374268.1,1222409.8602564526,5004903.0,2.0,2480459.0,225496.27272727274,747300.1897010452,2478691.0,2.0,7485246.0,935655.75,1859104.013766136,5005034.0,2.0,0,0,0,0,400,304,1.6031288800728676,1.2023466600546506,0.0,1073.0,274.3636363636364,420.32419975589426,176672.4329004329,1,4,0,8,19,0,0,0,0.0,287.42857142857144,145.5,476.6666666666667,0,0,0,3018,4,5826254,6,873,4,2145,65535,243,4,32,2480459.0,0.0,2480459.0,2480459.0,5004903.0,0.0,5004903.0,5004903.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-58554-6,192.168.50.1,80,172.16.0.5,58554,6,01/12/2018 05:36:59 PM,157,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12738.853503184713,157.0,0.0,157.0,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6369.426751592357,6369.426751592357,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,243,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-63747-80-6,172.16.0.5,63747,192.168.50.1,80,6,01/12/2018 05:36:55 PM,5532139,12,9,2198.0,4290.0,551.0,0.0,183.16666666666666,270.55660921123103,1073.0,0.0,476.6666666666667,565.2572423242359,1172.7832579767066,3.7960000643512393,276606.95,1119090.5816868246,5004896.0,2.0,527243.0,47931.181818181816,158393.15495236413,525504.0,2.0,5531995.0,691499.375,1752616.727805348,5005018.0,2.0,0,0,0,0,400,304,2.169142893914994,1.6268571704362453,0.0,1073.0,294.90909090909093,430.69521972547165,185498.3722943723,1,4,0,8,19,0,0,0,0.0,308.95238095238096,183.16666666666666,476.6666666666667,0,0,0,6488,8,12321,12,2198,9,4290,65535,244,4,32,527243.0,0.0,527243.0,527243.0,5004896.0,0.0,5004896.0,5004896.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-63747-6,192.168.50.1,80,172.16.0.5,63747,6,01/12/2018 05:37:01 PM,318,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6289.30817610063,318.0,0.0,318.0,318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3144.654088050315,3144.654088050315,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,244,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-23666-80-6,172.16.0.5,23666,192.168.50.1,80,6,01/12/2018 05:37:39 PM,125,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,62.5,85.55992052357225,123.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,64,32,16000.0,8000.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,227,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-34826-80-6,172.16.0.5,34826,192.168.50.1,80,6,01/12/2018 05:37:35 PM,5724718,12,9,1852.0,4290.0,503.0,0.0,154.33333333333331,229.23799991724889,1073.0,0.0,476.6666666666667,565.2572423242359,1072.8912760418941,3.6683029626961536,286235.9,1122027.6786582172,5004874.0,2.0,719844.0,65440.36363636363,215110.60177419093,714012.0,2.0,5724608.0,715576.0,1751126.0403182209,5005070.0,2.0,0,0,0,0,400,304,2.096173121540659,1.5721298411554945,0.0,1073.0,279.1818181818182,422.58655200963733,178579.39393939392,1,4,0,8,19,0,0,0,0.0,292.4761904761905,154.33333333333334,476.6666666666667,0,0,0,6142,8,8589,12,1852,9,4290,65535,243,4,32,719844.0,0.0,719844.0,719844.0,5004874.0,0.0,5004874.0,5004874.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-34826-6,192.168.50.1,80,172.16.0.5,34826,6,01/12/2018 05:37:40 PM,193,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10362.694300518135,193.0,0.0,193.0,193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5181.347150259067,5181.347150259067,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,243,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
172.16.0.5-192.168.50.1-34827-80-6,172.16.0.5,34827,192.168.50.1,80,6,01/12/2018 05:37:35 PM,10990566,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278969982073717,1570080.857142857,4153810.2207578216,1.0990037E7,2.0,1.0990242E7,2747560.5,5494984.334134084,1.0990037E7,2.0,1.099046E7,5495230.0,7771425.965932379,1.0990458E7,2.0,0,0,0,0,176,112,0.45493562387960734,0.2729613743277644,0.0,0.0,0.0,0.0,0.0,2,4,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,3,0,65535,227,0,32,205.0,0.0,205.0,205.0,1.0990037E7,0.0,1.0990037E7,1.0990037E7,NeedManualLabel
172.16.0.5-192.168.50.1-60455-80-6,172.16.0.5,60455,192.168.50.1,80,6,01/12/2018 05:39:36 PM,5571053,12,9,1794.0,4290.0,476.0,0.0,149.5,221.44792123246904,1073.0,0.0,476.6666666666667,565.2572423242359,1092.0736169625384,3.7694848711724696,278552.65,1119573.4148332558,5004894.0,2.0,566159.0,51469.0,170051.85786282958,564194.0,2.0,5570911.0,696363.875,1752153.5168834326,5005053.0,3.0,0,0,0,0,400,304,2.153991354955697,1.6154935162167727,0.0,1073.0,276.54545454545456,421.2316100010412,177436.06926406926,1,4,0,8,19,0,0,0,0.0,289.7142857142857,149.5,476.6666666666667,0,0,0,6084,8,10761,12,1794,9,4290,65535,243,4,32,566159.0,0.0,566159.0,566159.0,5004894.0,0.0,5004894.0,5004894.0,NeedManualLabel
192.168.50.1-172.16.0.5-80-60455-6,192.168.50.1,80,172.16.0.5,60455,6,01/12/2018 05:39:41 PM,230,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8695.652173913044,230.0,0.0,230.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4347.826086956522,4347.826086956522,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,243,64,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
